362,86,0.0
427,86,3.0
354,86,4.0
335,86,1.5
369,86,1.5
334,86,4.5
392,86,3.0
407,86,3.0
394,86,4.0
415,86,3.0
380,86,3.0
351,86,1.0
340,86,4.5
372,86,4.5
421,86,4.5
355,86,4.0
50,86,3.0
372,87,2.5
345,87,2.5
424,87,4.0
337,87,3.5
343,87,2.0
389,87,2.5
336,87,4.0
408,90,3.5
352,90,4.0
410,90,2.5
341,90,4.5
352,90,4.5
368,90,3.0
400,90,2.5
391,90,2.5
334,90,4.0
421,96,3.5
371,96,3.0
337,96,4.0
404,96,3.0
336,96,2.5
342,96,1.5
423,96,4.5
343,96,3.5
400,97,2.5
364,97,4.0
373,97,4.0
418,97,3.0
349,97,1.5
371,97,3.0
416,97,4.5
422,97,3.0
350,97,1.5
387,97,2.5
372,97,1.0
424,97,3.5
382,97,4.5
401,97,0.5
333,97,2.5
359,97,4.5
413,97,0.0
415,97,3.0
49,97,1.5
338,97,4.5
350,101,2.5
345,101,2.5
391,101,4.0
406,101,3.0
396,101,2.5
403,101,3.0
406,101,2.0
371,101,1.5
331,101,2.5
389,101,4.5
335,101,3.5
410,101,3.0
340,101,3.0
375,101,4.5
353,101,4.5
393,101,3.0
411,101,3.5
365,101,3.5
362,104,1.5
348,104,1.5
398,104,2.5
393,104,3.5
426,104,1.0
351,104,4.0
381,104,2.5
371,104,3.5
335,104,3.0
407,104,3.0
382,104,2.5
414,104,2.5
351,104,4.5
354,104,3.5
427,104,3.0
370,104,3.0
385,104,4.0
333,104,4.0
415,104,4.0
393,104,2.5
348,108,4.0
336,108,4.0
369,108,4.0
345,108,2.5
352,108,0.5
427,108,2.5
420,108,4.5
340,108,1.0
53,108,1.5
398,108,3.5
403,111,4.5
406,111,2.5
329,111,3.0
386,111,4.5
332,114,3.0
50,114,2.0
354,114,2.5
390,114,4.5
336,114,2.0
371,114,1.5
355,115,4.5
398,115,3.0
365,115,4.0
391,115,3.5
330,115,1.5
375,115,2.5
380,115,0.0
342,115,0.0
400,115,4.5
405,115,3.0
336,115,1.5
338,115,4.0
421,115,2.5
407,115,1.0
406,115,4.0
338,115,4.5
389,115,4.0
361,115,4.0
387,115,4.0
391,115,4.5
334,117,3.5
425,117,3.0
336,117,1.0
426,117,1.0
374,117,3.0
348,117,3.5
348,117,1.5
391,117,4.5
419,117,3.5
392,117,1.5
389,117,4.0
370,117,2.5
363,117,0.5
374,117,4.5
397,117,3.5
347,117,4.0
379,117,4.0
382,117,4.0
380,117,3.5
341,117,4.5
384,118,3.5
337,118,2.0
338,118,2.0
423,118,1.5
399,118,2.5
421,118,4.5
349,118,3.0
394,118,2.5
373,118,4.0
386,118,1.5
332,118,4.0
334,118,3.0
422,118,4.5
328,120,1.0
366,122,3.5
371,122,2.5
340,122,1.5
399,122,4.5
409,122,3.5
341,122,4.0
387,122,3.0
330,122,4.0
339,122,1.0
405,122,3.0
378,122,1.0
332,122,2.5
50,122,3.5
359,122,4.0
342,124,2.5
411,124,1.5
382,124,4.5
393,124,4.0
345,124,3.5
422,124,3.0
403,124,3.5
378,124,1.5
393,126,4.5
369,126,4.0
382,126,4.0
338,126,4.5
420,126,2.5
371,126,4.0
352,126,3.5
416,126,2.5
421,126,2.5
417,126,0.0
364,126,4.5
344,126,2.5
353,126,3.0
413,126,2.5
370,130,3.5
354,130,4.5
403,130,2.0
415,130,1.5
53,130,4.5
427,130,4.0
350,130,2.0
424,130,3.0
331,130,2.0
337,130,4.5
359,130,4.0
353,130,3.5
404,135,1.0
333,135,3.0
331,137,4.0
395,137,1.0
424,137,2.5
367,143,3.5
356,143,2.5
379,143,4.0
370,143,2.5
371,143,1.0
363,143,2.5
382,143,0.5
353,143,2.0
340,143,4.0
381,143,3.5
396,143,4.5
401,143,1.5
352,143,3.0
401,143,4.0
333,143,3.5
382,143,0.0
363,143,3.5
341,143,3.0
391,143,2.5
373,151,0.5
372,152,1.5
362,152,3.0
406,152,4.5
385,152,4.5
409,152,3.0
427,152,1.5
397,152,0.5
411,152,2.5
425,152,3.5
393,152,3.0
403,156,2.5
415,156,2.0
342,156,1.5
342,156,2.0
364,156,1.5
352,156,3.5
409,156,2.5
331,156,3.0
352,156,4.5
418,156,3.0
380,156,4.0
381,156,2.0
370,156,1.0
423,156,4.5
372,156,3.0
366,156,2.5
350,156,3.0
398,156,3.0
373,156,4.5
390,161,0.5
375,161,4.0
423,162,4.0
402,163,3.5
422,163,2.5
335,163,4.5
53,163,3.0
411,163,4.0
426,163,1.5
418,163,3.5
388,163,4.5
369,163,2.5
342,163,3.0
427,163,3.0
333,163,1.0
331,163,0.5
366,163,4.5
400,163,3.0
339,163,2.5
358,163,2.5
356,163,2.0
411,163,0.0
425,163,3.0
344,166,4.0
53,166,1.5
357,166,3.0
394,166,2.5
372,166,4.5
368,166,4.0
409,166,4.5
338,166,2.5
409,177,2.0
391,182,3.5
379,182,2.5
54,182,3.5
342,182,3.0
388,182,1.0
409,182,0.5
395,182,3.5
370,182,4.5
382,182,3.0
401,182,2.0
347,182,2.5
373,182,4.0
343,182,2.5
49,182,2.5
400,182,3.0
396,182,3.0
392,182,4.0
373,182,3.0
397,182,4.5
329,182,2.5
420,215,3.0
419,216,4.0
367,216,4.0
357,216,4.0
345,216,0.0
331,216,4.5
400,216,2.5
367,216,3.0
328,216,4.5
366,216,2.5
347,216,2.0
330,216,4.5
335,216,2.5
403,216,4.5
421,216,3.5
354,216,4.5
418,216,4.5
394,224,4.0
377,224,2.5
349,224,1.5
332,224,4.0
370,224,2.5
337,224,1.5
352,224,2.5
408,224,4.5
403,224,0.5
366,224,1.0
357,224,3.5
423,224,0.5
392,224,4.0
425,224,4.5
346,224,1.5
423,224,4.5
49,224,3.0
384,224,3.0
383,224,0.0
336,224,3.5
385,274,2.5
331,274,2.5
408,274,3.5
54,274,3.5
381,274,4.0
410,274,4.0
359,274,2.5
401,274,4.0
394,274,2.5
363,274,4.5
418,274,3.0
339,274,4.0
55,274,1.5
354,274,3.5
424,274,0.5
380,301,3.5
387,301,1.5
350,301,3.5
50,336,4.0
374,336,4.5
358,336,4.0
386,336,2.5
368,336,1.0
399,336,0.0
362,336,2.5
355,336,4.5
329,336,0.0
409,336,4.0
385,336,3.5
364,336,4.5
375,336,2.5
426,336,4.0
421,336,2.5
350,336,0.5
399,336,4.5
377,336,2.0
330,336,3.5
357,336,3.5
350,341,4.0
398,341,4.5
410,341,2.5
335,341,1.5
395,341,4.5
404,341,1.5
365,341,3.5
50,341,1.5
54,341,2.5
342,341,4.0
387,341,3.0
367,341,2.0
420,341,4.5
394,341,4.5
416,341,1.0
365,341,4.0
337,341,4.0
355,341,3.5
332,341,3.5
352,371,1.5
353,371,2.5
55,371,3.0
371,371,0.0
378,371,4.5
364,371,0.5
414,371,1.5
363,371,2.5
333,371,4.5
423,374,4.0
379,374,3.0
54,374,1.5
411,374,3.5
399,374,4.0
378,374,0.5
427,374,3.0
380,374,2.0
393,374,2.5
374,374,2.5
420,374,2.5
373,374,3.5
347,374,3.5
413,374,3.5
331,374,3.5
347,374,1.5
362,374,4.0
358,374,3.0
333,374,4.0
407,374,4.0
382,380,0.0
341,380,4.5
344,380,3.0
398,380,1.5
366,380,3.5
386,380,3.5
49,380,3.0
417,380,2.5
333,389,1.5
390,389,2.5
342,389,4.0
343,389,4.0
394,389,2.5
423,389,4.0
356,389,4.5
414,389,3.5
367,389,3.5
383,389,2.0
365,389,3.5
351,389,4.0
401,389,1.5
337,389,0.0
346,389,3.0
374,389,2.5
329,389,2.5
401,389,0.5
405,389,2.0
411,389,0.0
341,391,3.5
331,391,1.5
369,391,4.0
409,391,2.5
362,391,4.0
418,391,2.0
383,391,3.5
333,391,4.0
426,391,3.0
419,391,3.0
374,391,4.5
387,391,3.0
363,391,0.0
410,400,4.0
328,400,4.0
394,406,2.0
383,406,2.0
405,406,2.0
392,406,1.5
410,406,2.0
415,406,4.5
395,406,4.5
401,406,3.5
335,406,3.5
395,406,3.5
362,406,2.5
424,406,4.5
54,406,2.0
335,406,2.0
356,406,2.0
362,406,4.0
332,408,2.0
398,408,3.5
391,408,4.5
415,408,0.0
399,408,2.5
413,408,4.5
331,408,3.5
383,408,2.5
411,408,4.5
330,408,4.0
373,408,2.0
417,408,3.5
49,412,3.0
349,412,2.5
394,412,4.5
49,412,4.5
387,412,2.5
330,413,4.5
415,413,4.0
377,413,3.0
348,413,1.5
371,413,4.0
389,413,4.5
407,413,0.5
403,413,4.5
424,413,1.0
383,416,4.0
345,416,0.5
389,416,4.5
388,418,3.0
342,418,0.5
392,418,4.5
405,418,3.0
384,418,4.0
416,418,1.5
382,418,2.5
355,418,2.5
417,418,3.0
416,418,3.0
330,418,3.0
351,418,3.0
364,418,4.0
349,418,3.0
408,418,3.5
423,418,0.5
385,418,3.5
50,418,3.5
346,418,2.0
418,418,0.5
341,429,1.5
405,429,2.5
391,429,2.5
416,429,3.0
329,429,4.5
408,429,4.0
362,431,2.0
402,431,0.0
340,431,4.0
380,431,2.0
402,431,1.5
348,431,2.5
423,431,2.5
366,431,2.0
357,431,4.0
366,431,4.0
54,431,3.0
331,431,4.0
334,431,3.5
331,431,2.0
379,431,3.5
350,431,4.0
331,431,4.0
382,431,2.5
332,431,4.5
403,431,4.5
370,442,3.0
425,442,3.5
350,442,1.0
425,467,4.0
378,467,0.0
394,467,3.5
419,467,1.5
379,467,1.5
354,467,0.5
373,467,2.5
415,467,2.5
392,467,3.5
342,467,4.0
49,467,4.5
409,467,3.0
49,467,1.5
371,467,2.0
360,467,2.5
355,467,1.5
396,467,4.0
339,467,4.0
358,467,3.5
351,467,1.5
337,472,2.5
407,472,4.5
347,472,1.5
390,472,1.0
419,472,2.0
373,472,3.5
349,472,3.5
329,494,1.0
396,494,0.0
331,494,4.0
409,494,4.0
345,494,3.5
426,494,2.0
363,494,3.0
401,494,1.5
408,494,0.0
414,494,3.0
421,504,4.5
425,504,3.0
374,504,4.5
375,504,3.5
422,504,4.5
403,504,2.0
328,504,2.5
345,504,3.0
407,504,4.0
337,504,3.0
381,504,3.0
366,504,2.5
344,504,2.5
385,504,3.0
406,504,1.5
385,504,3.0
382,504,3.5
395,504,3.5
359,504,2.0
348,504,4.5
377,516,4.5
352,516,4.5
331,516,1.5
376,516,3.5
343,516,3.0
345,516,3.0
389,516,2.5
409,516,4.0
386,516,4.5
383,516,4.5
405,516,2.5
367,516,3.0
376,516,2.5
412,516,2.0
374,516,3.0
386,516,2.5
351,516,4.5
421,516,2.5
333,516,2.0
401,516,3.5
373,520,4.5
358,520,1.5
397,520,3.5
329,520,2.0
338,520,4.0
337,520,4.5
347,520,3.0
420,520,3.5
390,520,4.5
340,521,2.0
425,533,3.0
350,550,4.0
399,550,3.5
376,568,4.5
360,568,3.5
383,575,2.5
53,575,3.0
337,575,2.5
425,575,4.0
391,575,4.5
402,575,4.5
341,590,2.0
360,590,2.0
55,590,3.5
333,620,3.0
353,620,3.5
340,620,3.5
354,625,4.0
389,625,4.5
329,625,2.5
339,625,3.0
386,625,4.5
336,625,4.5
421,636,3.0
389,636,2.0
358,636,2.0
359,654,4.0
399,654,2.0
366,654,1.5
348,654,0.0
399,661,3.5
334,661,1.0
389,679,0.0
329,679,3.0
393,679,2.5
382,679,4.5
415,679,2.5
332,679,3.0
374,679,0.5
354,679,1.0
369,679,4.5
381,679,2.0
422,679,1.5
333,679,2.0
342,679,4.0
367,679,3.5
395,679,1.0
367,679,1.5
335,679,4.5
359,699,4.0
351,699,3.5
356,699,2.0
53,699,0.0
381,699,3.5
342,699,2.5
413,699,1.5
423,699,3.5
387,699,4.5
387,699,4.5
423,699,3.0
353,700,2.0
418,700,1.5
394,706,4.5
55,706,0.5
339,706,3.5
330,706,0.5
388,706,3.0
418,706,2.0
368,706,2.0
417,706,2.0
377,706,2.5
387,706,4.0
55,707,4.5
331,707,3.0
341,707,1.0
335,712,3.5
359,725,4.5
359,745,3.5
380,745,1.5
425,745,4.5
330,745,3.5
54,745,0.5
346,745,4.5
426,745,1.5
383,745,3.0
376,745,3.0
370,745,3.0
330,745,1.5
395,745,3.5
343,745,2.5
387,745,3.5
396,745,4.0
53,745,4.5
351,745,4.0
426,745,3.0
337,745,1.5
380,745,2.0
371,764,0.5
414,764,3.0
385,774,3.5
365,778,3.0
410,780,4.5
340,780,3.5
347,780,3.0
374,802,3.0
380,802,3.0
404,802,1.5
342,802,2.0
339,802,3.0
426,802,4.5
388,802,2.0
419,802,2.5
336,802,4.5
416,802,3.0
412,802,3.5
375,802,2.5
353,802,1.5
337,802,2.0
395,802,4.0
423,802,4.5
374,802,3.5
375,802,1.5
405,802,4.0
416,802,2.0
398,822,3.0
390,822,2.5
392,822,2.5
380,822,3.0
416,822,2.0
362,822,3.0
407,822,4.0
381,822,0.0
332,822,2.5
55,822,3.0
366,822,2.5
397,822,3.5
361,822,2.5
374,822,3.5
353,822,4.0
421,822,2.0
351,822,2.5
50,822,4.5
418,822,2.5
351,827,3.5
55,827,1.5
422,827,3.0
347,827,4.0
361,827,3.0
407,827,2.5
420,827,2.5
391,827,4.0
357,827,3.5
340,827,1.5
49,827,0.5
358,827,3.0
360,827,2.0
345,827,3.5
365,827,2.5
418,827,4.5
422,827,4.5
384,827,1.0
421,827,2.0
337,827,2.5
359,833,3.5
420,833,3.0
400,833,3.5
387,833,1.0
397,833,1.0
395,833,2.5
420,833,2.0
352,833,2.5
373,833,2.0
421,833,3.0
426,833,3.0
329,833,4.0
350,833,3.0
386,833,4.5
405,833,3.0
363,833,2.0
354,833,1.5
373,833,4.0
413,833,3.0
391,834,3.5
400,834,4.0
328,834,1.5
416,834,4.5
407,834,4.5
372,834,3.0
425,834,2.5
417,834,3.0
396,834,2.5
390,834,4.5
362,834,4.5
339,834,2.0
393,834,3.0
379,834,4.5
395,834,1.0
383,834,3.5
398,834,3.0
393,834,1.5
360,834,0.0
345,834,3.0
371,837,2.5
371,837,3.5
356,837,0.0
370,837,2.5
422,837,3.5
356,837,3.0
393,854,4.5
405,854,3.5
345,854,4.5
393,854,4.0
355,854,3.5
376,854,3.5
331,854,3.5
407,854,2.5
362,854,3.5
419,854,3.0
382,854,1.5
381,854,0.0
369,854,2.5
370,854,2.0
383,854,3.5
341,854,4.5
340,855,4.5
389,855,4.5
367,855,2.5
375,855,2.5
343,855,4.5
347,855,4.0
345,855,0.0
384,855,2.5
357,855,3.5
341,855,3.0
416,855,2.0
53,855,1.0
362,855,2.0
400,855,1.0
412,855,4.0
49,855,2.5
392,855,4.5
383,855,4.0
391,855,4.5
362,855,3.0
350,858,4.0
336,860,2.0
349,860,2.0
54,860,2.5
379,860,3.5
377,860,4.5
412,860,1.5
332,860,3.0
346,860,3.5
419,860,4.0
50,860,3.5
411,860,3.5
420,860,0.0
409,860,4.0
353,860,4.0
399,860,3.0
375,860,4.5
377,860,4.0
388,860,0.0
330,860,4.0
337,860,1.0
414,863,3.0
359,863,3.0
388,863,4.0
55,863,4.0
335,863,3.0
328,863,4.0
330,863,3.0
417,863,2.5
359,863,3.5
396,863,3.5
343,863,2.5
419,863,2.5
407,863,3.5
402,863,4.5
53,863,3.0
401,863,3.5
350,863,1.0
340,864,2.5
349,864,4.0
377,864,1.5
421,864,2.0
329,864,4.5
375,864,3.0
397,864,4.0
351,864,3.5
402,864,1.0
355,864,0.5
336,864,0.5
53,864,3.5
333,864,2.5
423,864,3.5
397,864,4.5
361,864,1.0
55,864,2.0
343,864,3.5
337,864,1.5
399,864,2.0
404,869,4.0
383,869,3.5
401,869,3.5
335,869,0.5
376,869,3.0
334,869,3.0
404,869,4.5
396,869,2.0
406,869,4.5
357,869,4.0
397,869,4.5
328,869,4.5
366,869,3.5
353,869,3.0
425,869,4.5
365,869,2.5
361,869,2.5
392,869,3.5
354,869,4.0
409,869,4.5
330,873,3.0
344,873,0.0
348,873,4.5
390,873,0.5
383,873,2.5
377,873,2.0
396,873,3.0
55,873,2.5
346,873,4.5
330,873,3.0
356,873,4.5
383,873,3.0
372,873,4.0
50,873,4.5
346,873,3.5
345,873,0.5
421,873,1.0
341,873,4.5
355,873,2.5
53,873,2.5
411,876,1.5
365,876,3.5
354,876,4.0
337,876,3.5
340,876,3.0
354,876,2.5
380,876,2.5
386,876,2.5
331,876,4.5
355,876,2.5
336,876,1.5
411,876,3.0
365,876,3.0
421,876,3.0
427,876,3.5
402,876,3.0
353,876,0.0
390,876,0.5
409,876,4.5
403,876,1.0
409,877,4.5
360,877,4.5
377,877,0.0
336,877,2.0
394,877,4.5
407,877,3.5
403,882,3.0
349,882,3.5
340,882,3.0
412,882,2.5
341,882,0.5
353,882,4.5
357,882,4.5
340,882,4.0
341,882,3.0
338,882,2.5
354,882,4.5
339,882,4.0
390,883,2.0
391,883,2.0
417,883,3.0
335,883,4.0
404,883,4.0
350,883,4.5
374,883,3.5
329,883,4.0
397,883,3.0
384,883,4.0
345,883,3.0
371,883,0.5
386,883,2.0
396,883,4.0
420,883,0.0
408,883,2.0
360,883,3.0
384,883,0.0
384,883,3.0
410,883,4.5
399,884,3.0
370,884,4.5
367,884,4.5
409,884,3.0
412,884,3.5
336,884,2.5
420,884,4.0
396,884,3.5
330,884,3.0
50,884,4.0
335,884,3.5
395,884,4.5
330,884,0.0
